stop_name,stop_id,stop_lat,stop_lon,carrier,identifier
Marisol (R Soares Reis Lte 34),11_2392,38.5927181007162,-9.18170708054069,data_tst,2392
Marisol (R Soares Reis) (X) R D João II,11_2391,38.5926331897735,-9.18225637062378,data_tst,2391
Marisol (R Vieira Lusitano 36) Terminal,11_2394,38.6010033048367,-9.16222533955261,data_tst,2394
Marquês Pombal,71_1227,38.72719,-9.1487,data_carristur,1227
Marvila,11066019,38.7395,-9.10822,data_cp,11066019
Massamá-Barcarena,11060137,38.75154,-9.28402,data_cp,11060137
Maçã (Autolouro),11_1919,38.4721122828006,-9.07800394574351,data_tst,1919
Maçã (EN 379) Calhariz,11_1921,38.4797970901625,-9.07362074947637,data_tst,1921
Maçã (EN 379) Paragem Zona,11_1924,38.4754716927681,-9.07839635670622,data_tst,1924
Maçã (Fte Restaurante Ponto Encontro),11_1928,38.4737120654521,-9.0816643356233,data_tst,1928
Maçã (R Fonte Maçã Lte 9),11_2464,38.4730628813629,-9.08006569258124,data_tst,2464
Maçã (R Macieira Fte Lte 35),11_1897,38.4773962218194,-9.0730881095784,data_tst,1897
Maçã (R Macieira Fte Lte 45),11_1813,38.4733198464534,-9.07069936186719,data_tst,1813
Maçã (R Macieira Lte 35),11_1926,38.4773772581835,-9.07308429884407,data_tst,1926
Maçã (R Macieira Lte 45),11_1923,38.4734713842024,-9.07075336204569,data_tst,1923
Maçã (R Macieira) Terminus,11_1899,38.4786391114317,-9.07367399367119,data_tst,1899
Maçã (R Pereiras Fte Lte 21A),11_1269,38.4742799944743,-9.07578359485877,data_tst,1269
Maçã (R Pereiras Lte 21A),11_1267,38.47434371762,-9.0755013596665,data_tst,1267
Maçã (R Pereiras) Fte Fábrica Anzois,11_1270,38.4730967220328,-9.07305164809231,data_tst,1270
Maçã (R Pereiras) Fábrica Anzois,11_1239,38.473108147081,-9.07306990090732,data_tst,1239
Maçã (Restaurante Ponto Encontro),11_1927,38.474145122721,-9.08084573774691,data_tst,1927
Mercado Sta. Clara,1_2129,38.715383,-9.125424,data_carris,2129
Mercês,11061051,38.79224,-9.32972,data_cp,11061051
Mira Sintra-Meleças,11062042,38.78959,-9.31229,data_cp,11062042
Miratejo (Alameda 25 Abril 11) Talho Central,11_1005,38.650978868582,-9.14361595720469,data_sul_fertagus,1005
Miratejo (Alameda 25 Abril) C C Miratejo,11_3197,38.6505535556185,-9.14332146967551,data_sul_fertagus,3197
Miratejo (Alameda 25 Abril) Jardim,11_1370,38.6516886060735,-9.14320301119782,data_tst,1370
Miratejo (Avª Luis Camões 14) Aurpim,11_1372,38.648868962816,-9.14676734662577,data_sul_fertagus,1372
Miratejo (Avª Luis Camões 37),11_3200,38.6489516980471,-9.14657757236679,data_sul_fertagus,3200
Miratejo (Avª Luis Camões 55G) Cabeleireiro R Dia,11_1375,38.6502390067899,-9.14453119867122,data_tst,1375
Miratejo (Avª Luis Camões) Quiosque Central,11_1373,38.6500391630183,-9.1448818456877,data_tst,1373
Miratejo (R Eça Queiroz 4) Cercisa,11_3203,38.6534525922026,-9.14590568551636,data_sul_fertagus,3203
Miratejo (R Eça Queiroz Fte 6) Cercisa,11_3204,38.6534142756888,-9.14620619997306,data_sul_fertagus,3204
Miraventos (EN 252),11_791,38.5550628494689,-8.88585764188216,data_tst,791
Mitrena (Lisnave),11_792,38.4819767361324,-8.79300647830265,data_tst,792
Moita,11095109,38.64488,-8.99641,data_cp,11095109
Moita (Alto S Sebastião) EN 11 11,11_3566,38.6602876236982,-8.98838947994714,data_tst,3566
Moita (Alto S Sebastião) EN 11 Fte 5,11_3564,38.6601286296727,-8.98859317623888,data_tst,3564
Moita (Avª Marginal) Câmara Municipal,11_3383,38.6528697363256,-8.99418929252902,data_tst,3383
Moita (Avª Marginal) Fte Câmara Municipal,11_3382,38.6530685695037,-8.99437602406074,data_tst,3382
Moita (Avª Marginal) Fte Jardim,11_3384,38.6501118315778,-8.99280176296753,data_tst,3384
Moita (Avª Marginal) Jardim,11_3385,38.6502062185083,-8.99289614412577,data_tst,3385
Moita (EM 506 9),11_3780,38.6610897250041,-8.99829296443643,data_tst,3780
Moita (EM 506 Fte 9),11_3783,38.6609919238185,-8.99827877569237,data_tst,3783
Moita (EM 506) Freina Bar,11_3781,38.66379,-8.99874,data_tst,3781
Moita (EM 506) Fte Freina Bar,11_3782,38.6638872341492,-8.99875279599718,data_tst,3782
Moita (EN 11) Fte Posto BP (Rotunda),11_3380,38.6472502374592,-8.99354904202928,data_tst,3380
Moita (EN 11) Posto BP (Rotunda),11_3381,38.6473915648113,-8.9925086970588,data_tst,3381
Moita (Esc Basica Fragata Tejo),11_3775,38.6572036340751,-8.99540404301593,data_tst,3775
Moita (Estação CP),11_3774,38.6449760107567,-8.99608860325411,data_tst,3774
Moita (Fte Esc Basica Fragata Tejo),11_3776,38.6571247764004,-8.99508463522998,data_tst,3776
Moita (R Eça Queiroz 35A) Urbanização S Sebastião,11_3771,38.6563978532789,-8.99127146314285,data_tst,3771
Moita (R Eça Queiroz Fte 34) Urbanização S Sebast,11_3768,38.656771394772,-8.99147711068316,data_tst,3768
Moita (R Operário) Fte Intermarché,11_3773,38.6467215892024,-8.99419890748129,data_tst,3773
Moita (R Operário) Intermarché,11_3772,38.6467215892024,-8.99419890748129,data_tst,3772
Moita (R Santos Silva 15),11_3387,38.6466218772764,-8.99112756121547,data_tst,3387
Moita (R Santos Silva Fte 15),11_3386,38.6466218772764,-8.99112756121547,data_tst,3386
Moita Juncalinho (EN 379-2 35),11_3761,38.6462716218043,-8.98553413537944,data_tst,3761
Moita Juncalinho (EN 379-2 42),11_3760,38.6462927151602,-8.98558652520183,data_tst,3760
Moita Palheirão (EN 379-2 70),11_3758,38.6474016753333,-8.98849003667873,data_tst,3758
